"Ano","Latitud","Longitud","Profundidad","Magnitud"
1981,-33.664,-71.965,21.7,6.4
1981,-5.447,146.781,226.3,6.1
1981,3.899,-85.842,17.2,6.7
1981,38.199,23.298,15.3,6.2
1981,-13.801,166.596,93,6.5
1981,38.098,23.17,6,6.3
1981,38.162,22.975,15.7,6.6
1981,-6.019,148.738,65.7,6.6
1981,-22.124,174.924,43.2,6.3
1981,-21.608,169.483,4.2,6.8
1981,-21.127,-178.876,629.6,6
1981,51.835,176.184,36.7,7
1981,-29.672,60.789,8.3,6.9
1981,30.942,101.105,4.8,6.5
1981,42.499,142.12,118.2,6.8
1981,38.277,142.804,27.2,6.4
1981,-3.458,146.139,20.2,6.2
1981,-4.515,139.283,20,6.7
1981,38.712,142.795,45.9,7
1981,38.636,142.897,38.7,6.3
1981,-61.115,-55.435,25.5,6
1981,-49.753,-114.255,34.7,6
1981,29.319,128.103,225,6.9
1980,46.061,151.452,45.3,6.9
1980,30.599,140.695,84.9,6.2
1980,-21.21,-174.363,18.5,6.1
1980,34.476,50.647,12.5,6.1
1980,35.915,44.601,69.5,6.1
1980,49.438,-129.736,7.6,6.7
1980,-21.447,170.01,92.3,6.3
1980,-17.595,-172.221,7.2,6.3
1980,-21.389,-68.173,117.4,6.3
1980,-14.791,166.935,38.3,6
1980,-19.486,-175.789,238,6.3
1980,40.79,15.313,6,6.9
1980,27.391,88.8,42.3,6.2
1980,-51.372,28.714,14.2,6.8
1980,41.11,-124.3,17.3,7.3
1980,-2.737,122,49.9,6
1980,18.858,-107.886,15,6.3
1980,-22.29,169.649,32.1,6
1980,8.398,93.35,33,6.2
1980,-21.526,169.626,31.8,6.5
1980,-13.048,166.271,18.4,6.3
1980,11.776,125.459,55.9,6.3
1980,-22.317,170.482,16.6,6.6
1980,-21.94,170.054,38.4,7.5
1980,-22.023,170.135,24.5,7.1
1980,18.176,-98.235,64.8,7.2
1980,-21.977,170.229,37.7,6.8
1980,36.213,1.578,12.1,6.1
1980,36.141,1.401,12.4,7.1
1980,-15.426,-173.293,52.1,6.1
1980,-5.366,103.067,53.4,6.4
1980,-15.741,-179.25,32.7,6.5
1980,-3.226,142.334,17.2,6.6
1980,3.234,-78.127,30.8,6
1980,-15.223,-173.442,35.2,6.2
1980,-41.303,80.412,8.3,6.4
1980,-3.546,140.053,59.5,6.1
1980,15.913,-88.489,16.3,6.5
1980,-11.061,165.538,18.1,6.2
1980,5.204,-82.669,18.9,6.2
1980,29.614,81.098,14.4,6.6
1980,-13.076,166.453,45.1,6.7
1980,-20.334,169.7,123.5,6.3
1980,-12.276,166.624,60,6.4
1980,-17.884,-178.539,589.7,6.3
1980,-12.481,166.004,32.3,7.8
1980,-4.434,143.579,86.3,7.3
1980,-29.208,-177.108,14.4,6.6
1980,-12.799,166.265,39.3,6.6
1980,39.231,22.629,39,6.1
1980,39.257,23.01,17.2,6.6
1980,-12.485,166.482,55.7,7.5
1980,6.617,125.711,176.4,6.5
1980,34.848,139.288,17,6.4
1980,-5.186,151.764,50.1,6.6
1980,4.474,-75.763,165.5,6.3
1980,-6.089,103.714,43.1,6
1980,-28.601,-176.7,31,6
1980,-28.814,-176.572,16.8,6.2
1980,-58.026,-10.738,6.6,6.4
1980,9.319,126.693,58,6.1
1980,-30.025,-177.906,59,6.5
1980,9.631,126.698,18.7,6
1980,9.53,126.585,29.5,6.9
1980,-15.262,-173.512,36.4,6.3
1980,-5.153,152.18,54.5,6.9
1980,9.81,126.413,46,6
1980,9.754,126.64,19,6
1980,9.691,126.591,43.3,6
1980,32.267,-114.91,4.5,6.3
1980,-59.132,158.464,5,6.1
1980,-19.436,-69.287,102.9,6.6
1980,37.526,-118.834,11.1,6.1
1980,-6.146,125.656,7.9,6.4
1980,-6.027,154.568,76.1,6.3
1980,-14.489,168.003,7.5,6.1
1980,-5.904,154.463,62.9,6.1
1980,-55.948,147.133,1.5,6.4
1980,38.045,49.013,26.8,6.5
1980,32.137,137.628,401.6,6.4
1980,11.774,57.749,10.1,6.4
1980,-8.046,108.741,64,6.1
1980,-17.155,66.748,11.7,6.2
1980,-10.874,164.23,20.3,6.4
1980,-23.593,-177.224,148.7,7.6
1980,-22.925,171.204,30.4,6.4
1980,-20.412,-173.684,4.3,6
1980,16.123,121.907,29.4,6.3
1980,35.491,135.522,361.7,6.1
1980,-43.107,-75.429,17.3,6
1980,-4.632,154.908,490.3,6.7
1980,23.787,-45.553,15,6.4
1980,52.792,-167.661,23.3,6
1980,52.946,-167.712,34.7,7
1980,-22.638,171.452,40.7,7.2
1980,-22.765,171.453,44.6,6.3
1980,-16.706,-72.834,41.3,6
1980,27.016,126.638,40.2,6.3
1980,6.322,126.858,95.5,6.3
1980,-6.123,150.24,45,6.4
1980,-5.957,150.191,50.4,6.8
1980,43.592,146.678,37.3,7.1
1980,-10.676,161.698,48.6,6.1
1980,30.549,88.616,6.1,6.3
1980,-4.705,153.184,73.3,6.4
1980,-54.379,158.92,23.4,6.5
1980,-54.021,159.032,5.9,6.9
1980,-57.954,-7.222,10.7,6.1
1980,-17.652,-171.08,26.8,6.3
1980,-35.352,-105.913,19,6.2
1980,37.825,133.418,427.1,6.2
1980,-53.935,158.49,15,6.2
1980,41.744,143.656,31.3,6
1980,5.985,126.153,38.2,7
1980,38.726,-27.752,13.2,6.9
1979,-8.474,115.767,52.8,6.5
1979,-3.386,102.543,10.9,6.5
1979,2.476,-79.415,28.7,6.2
1979,1.602,-79.363,24.3,8.1
1979,28.925,140.788,128.7,6.7
1979,34.08,59.85,13.6,6
1979,-55.14,-128.651,13.7,6
1979,34.058,59.758,6.9,7.1
1979,-18.899,-176.558,4.4,6.3
1979,4.794,-76.188,107.8,7.2
1979,-24.27,-67.134,180,6.4
1979,5.862,125.24,89.5,6.4
1979,-1.951,134.169,37.2,6
1979,-16.679,-179.91,5.8,6.8
1979,33.957,59.73,9.2,6.6
1979,-23.582,-174.76,7.7,6.6
1979,-4.476,101.94,46.4,6.2
1979,-13.31,166.767,48.5,6.2
1979,-32.276,179.403,461.6,6.1
1979,-9.514,159.304,30.5,6
1979,17.823,-68.649,106.4,6.1
1979,-7.746,108.165,72.5,6.5
1979,-13.43,166.822,77.3,6
1979,18.809,145.181,587,6.1
1979,13.762,-90.715,64,6.8
1979,13.834,-90.841,61.7,6.9
1979,13.76,-90.72,64,6.8
1979,-10.635,161.352,21.7,7
1979,-10.594,161.373,50,6
1979,0.633,125.943,38.6,6.5
1979,-8.363,115.783,52.1,6.4
1979,18.518,145.413,590,7
1979,32.815,-115.639,9.3,6.5
1979,-46.693,165.825,6.5,7.3
1979,15.764,-92.196,164.7,6.1
1979,1.161,94.172,37.1,6.9
1979,-60.58,-50.488,15,6
1979,-1.166,136.43,17.7,6
1979,-1.686,135.969,20.4,7.5
1979,19.048,122.077,13.2,6.7
1979,-17.636,167.774,5.4,6.2
1979,10.697,-41.696,20.8,6.8
1979,8.93,-83.477,43.2,6.4
1979,-17.733,167.951,27.1,6.3
1979,41.798,130.9,581.3,6.7
1979,-22.896,-177.447,229.9,6.5
1979,-21.892,-138.993,0,6
1979,-11.186,107.634,12.5,7
1979,-20.453,-174.125,18.1,6.1
1979,33.886,131.849,69.1,6
1979,-5.603,153.299,17.8,6.1
1979,8.375,-82.847,28.7,6.1
1979,7.136,-82.274,3.4,6.3
1979,-5.003,145.646,188.3,6.6
1979,17.007,-94.623,113.4,6.9
1979,8.086,-38.145,11.2,6
1979,-30.818,117.105,6.2,6
1979,-8.321,115.892,60.6,6.1
1979,52.581,-167.001,22.4,6.2
1979,42.24,18.827,9,6.1
1979,-15.425,-70.048,232.3,6.9
1979,56.611,-156.719,70.4,6.6
1979,0.631,125.983,37.3,6.2
1979,24.149,142.432,585.5,6.4
1979,-35.535,-16.248,11,6.5
1979,34.586,24.478,46,6
1979,-22.921,-69.087,82.6,6.2
1979,19.021,145.434,236.4,6.7
1979,-21.264,169.874,94.6,7.4
1979,9.327,125.524,15.6,6.1
1979,-15.382,-178.308,10.7,6.1
1979,-27.537,-70.994,27.8,6.1
1979,-20.871,-178.609,601.8,6.2
1979,-53.036,159.849,15,6.2
1979,-16.616,120.163,31.2,6.1
1979,5.635,123.557,545,6.6
1979,42.001,19.153,15,7
1979,-35.867,-102.801,3.8,6.8
1979,2.987,126.965,39.5,7
1979,17.965,-69.075,81.6,6.7
1979,-36.529,78.761,1,6
1979,-36.719,78.744,10,6.2
1979,17.759,-101.223,24.4,7.5
1979,-9.561,147.982,46.1,6.2
1979,0.99,120.363,38.2,6.3
1979,60.657,-141.658,24.1,7.5
1979,-0.157,-17.672,10.1,6
1979,40.297,143.719,21.6,6.3
1979,-43.142,41.467,11.5,6.4
1979,-16.538,-72.553,55.4,7.2
1979,-13.626,166.766,62,6.3
1979,-15.577,167.703,129.8,6
1979,55.427,-157.155,18.7,6.6
1979,6.014,125.938,149.7,6.2
1979,5.18,127.326,138.9,6.4
1979,54.765,-161.241,52.4,6
1979,-18.557,168.291,30.4,6.2
1979,17.406,-100.865,38.1,6.6
1979,-29.977,-177.385,35.2,6.3
1979,47.883,48.128,0,6
1979,-45.644,96.102,15,6.2
1979,33.904,59.471,7.6,6.5
1979,14.275,-91.546,78.9,6
1979,-4.077,101.241,28.3,6.2
1979,26.495,60.986,3.3,6
1978,10.249,-103.954,20,6.6
1978,23.226,122.024,41.6,7
1978,-8.259,121.326,39.9,6
1978,-11.161,162.705,11.6,6.4
1978,-54.464,2.133,21.6,6.6
1978,0.513,126,45.5,6
1978,32.13,49.636,18.3,6.1
1978,7.377,123.389,10.2,6.9
1978,45.329,150.112,49.3,6
1978,44.557,146.588,145,7.8
1978,13.288,-89.704,70.7,6
1978,16.01,-96.602,24.4,7.8
1978,-10.91,162.181,75.6,6.1
1978,-10.97,162.261,48.8,6.2
1978,-11.127,162.209,43.3,7
1978,-11.178,162.156,47.7,6.3
1978,-11.333,162.244,41.6,7
1978,37.674,48.913,25.6,6.3
1978,39.361,72.59,23.4,6.6
1978,13.869,-91.059,74,6.2
1978,-13.92,167.28,200.3,6.7
1978,33.238,57.382,2.8,7.4
1978,49.898,78.925,0,6
1978,14.26,-91.534,79.9,6
1978,-13.306,167.227,189.9,6.7
1978,-20.211,168.831,37.2,6.2
1978,24.878,121.892,111,6.2
1978,-7.487,156.547,33,6.3
1978,-17.394,168.082,38.3,6.1
1978,10.223,-85.204,25,7
1978,-47.571,32.438,8,6.4
1978,59.864,-153.613,120.6,6
1978,14.342,-91.471,82.6,6.1
1978,-30.523,-178.04,53.6,6.7
1978,-35.998,-17.475,21.2,6.3
1978,-12.365,166.517,87,6.2
1978,-3.505,151.031,7.5,6.1
1978,-0.157,131.782,39.5,6.3
1978,-26.543,-70.544,76.2,6.9
1978,22.125,121.431,11.2,6.5
1978,-20.632,172.64,15,6.3
1978,22.24,121.418,37.8,7.3
1978,-4.205,152.808,51.2,6.1
1978,-14.956,-175.776,297.7,6.5
1978,-15.287,-175.395,15,6.5
1978,-56.488,147.222,15,6.2
1978,-5.091,102.299,31.9,6.4
1978,48.265,148.638,402.6,6.5
1978,40.761,23.303,8,6.2
1978,-17.103,-172.167,3.1,7
1978,5.686,-82.719,2.6,6.1
1978,8.247,122.339,48,6.6
1978,8.286,122.394,31.9,7
1978,38.421,142.388,40.5,6.3
1978,38.223,142.022,52.7,7.7
1978,49.222,-129.512,15,6.3
1978,-15.231,-173.521,48.8,6
1978,40.381,63.619,33,6
1978,-57.032,-140.793,6.8,6
1978,12.654,-87.239,112.7,6.5
1978,-44.895,-79.612,10,6.4
1978,24.283,142.736,41.3,6.6
1978,51.234,-179.227,45.6,6.7
1978,31.083,130.149,163.8,6.7
1978,-54.819,1.002,16.3,6
1978,-14.589,167.388,169.2,6.8
1978,51.646,-176.098,53.7,6
1978,-9.833,160.491,57.5,6
1978,4.665,124.586,53.2,6.2
1978,5.106,127.409,112.5,6.3
1978,56.409,-152.707,11,6.5
1978,-11.507,116.573,6.8,6.6
1978,10.098,-77.822,8.4,6.2
1978,-4.885,133.955,7.3,6.2
1978,48.754,154.906,48.8,6
1978,-8.651,125.027,16,6
1978,44.127,148.965,28.5,6.2
1978,42.834,78.573,23.9,6.9
1978,44.232,148.924,12.2,7.5
1978,29.771,-67.437,11.4,6.1
1978,44.365,149.713,35,6.5
1978,44.429,149.572,33,6
1978,44.983,148.523,23.1,7.6
1978,44.358,149.118,7.4,7.5
1978,44.224,148.745,35,6.1
1978,43.877,148.898,38.2,6.6
1978,44.292,148.948,27.9,7.1
1978,44.124,149.016,34,6.4
1978,44.016,148.986,35.5,6.7
1978,0.748,-29.701,4.1,6.1
1978,16.998,-99.75,48.1,6.6
1978,29.93,66.233,13,6
1978,26.428,140.738,273,6.5
1978,31.945,137.46,442.2,7.1
1978,-4.641,153.064,72.8,6.2
1978,-21.859,-174.696,12.8,6
1978,-15.277,-173.461,54.5,6.2
1978,14.268,-91.4,66.9,6.3
1978,-5.102,125.217,540.7,6.1
1978,-4.957,125.319,514.6,6.1
1978,38.831,141.966,67.8,6.5
1978,5.668,-32.935,30.8,6.1
1978,-30.245,-176.968,15,6.2
1978,-30.104,-177.173,15,6.1
1978,-30.734,-177.363,30.6,6
1978,-30.605,-177.188,5.6,6.9
1978,-30.564,-177.517,89.3,7
1978,-0.063,124.065,75.8,6.4
1978,-5.526,151.756,46.5,6
1978,-25.983,-177.203,104.2,6.4
1978,-5.351,151.737,57.1,6.6
1978,-5.976,148.886,79.6,6
1978,-30.188,-177.395,36.9,6.2
1978,-30.138,-177.447,18.7,6.2
1978,34.814,139.289,12.5,6.7
1978,18.822,121.916,10.9,6
1977,-15.411,-71.662,143.7,6.1
1977,16.584,40.266,10,6.6
1977,39.199,143.124,32.4,6
1977,39.186,143.251,29.1,6
1977,25.562,143.183,55.7,6.6
1977,17.32,-54.834,20.6,6.4
1977,-23.852,-175.942,57.6,6.1
1977,-31.474,-67.391,9,6.1
1977,-21.894,-138.959,0,6
1977,-31.599,-67.715,16.5,6.3
1977,-31.571,-67.782,11.8,6
1977,-31.061,-67.612,20,6
1977,-31.08,-67.778,17.1,7.5
1977,-10.195,161.158,90.4,6.3
1977,-4.393,101.973,44.7,6
1977,32.611,88.397,7.5,6.4
1977,51.646,-175.992,44.9,6.8
1977,-11.437,118.225,33,6.3
1977,-14.864,167.019,107.6,6.1
1977,-6.203,146.645,109.8,6
1977,-28.006,-62.932,618.4,6.8
1977,-27.991,173.211,32.3,7
1977,-9.772,117.032,8.6,6.2
1977,-15.758,-172.969,9,6
1977,-25.848,-175.284,8.3,7.3
1977,-9.934,117.228,15,6.4
1977,-60.064,150.577,10,6
1977,51.711,155.188,235,6.3
1977,-1.936,126.614,30.3,6.2
1977,11.832,143.21,14.7,6.2
1977,-56.43,-25.748,40.1,6
1977,-15.47,-173.209,12.5,6
1977,51.102,177.945,16,6.7
1977,51.096,178.274,27.3,6.8
1977,51.115,178.38,11.8,6.6
1977,-13.728,166.834,47.4,6.6
1977,-11.054,119.02,14.2,6.1
1977,7.352,-76.159,21.1,6.5
1977,17.467,119.829,30.7,6.2
1977,-8.137,125.326,44.4,7.1
1977,-59.566,-20.512,11.6,7.2
1977,-10.891,119.216,26.4,6.3
1977,-11.11,118.986,3.2,6.6
1977,-11.169,119.018,15,6.3
1977,-11.227,118.192,12.7,6
1977,16.721,-86.636,30.6,6.3
1977,16.659,-86.799,10,6
1977,-11.125,118.38,20.9,8.3
1977,-7.844,107.521,54,6
1977,-17.673,-174.288,118.6,6.7
1977,-8.038,155.584,1.5,7.2
1977,-15.312,-173.06,15,6.3
1977,-33.742,-179.589,72.2,6
1977,16.887,122.376,36.1,6.9
1977,-53.971,158.765,23.4,6.9
1977,-21.063,-178.538,606.6,6.1
1977,1.403,126.32,49.8,6.2
1977,-9.91,160.57,12,6
1977,-7.698,127.727,110.2,6.1
1977,-22.908,-175.749,64.2,8.1
1977,-9.721,159.739,25.5,6
1977,-19.873,-179.02,681.9,6.1
1977,32.614,48.082,10.1,6
1977,36.375,70.76,207.5,6
1977,52.384,-169.703,47,6.3
1977,-1.853,120.425,49.2,6
1977,4.22,95.701,56.7,6.3
1977,18.815,145.446,215.6,6.3
1977,15.649,120.813,191.9,6
1977,28.426,139.563,444.7,6.5
1977,-10.275,160.755,58.3,6
1977,-10.007,160.811,43.4,7.4
1977,26.832,142.549,51.6,6.2
1977,-9.781,160.251,52.1,6
1977,-9.571,160.652,16.4,7.1
1977,-9.902,160.455,39.4,7.3
1977,-9.846,160.469,47.8,6.8
1977,-10.06,-71.187,563.7,6
1977,7.334,-34.878,12.7,6
1977,-16.772,-171.942,16,7.3
1977,-14.725,167.192,111,6
1977,52.288,-168.228,22.4,6
1977,-14.595,-177.861,11.9,6
1977,-14.712,-177.886,9.7,6.2
1977,27.607,56.467,26.7,6
1977,27.6,56.356,31.8,6.7
1977,16.874,122.346,41.2,6
1977,44.2,148.196,70,6
1977,16.749,122.273,42.5,7.3
1977,-4.974,131.034,72.3,6.1
1977,41.604,131.058,568.7,6.9
1977,0.502,99.772,13.8,6
1977,45.777,26.704,88.6,7.5
1977,6.703,123.687,54.7,6.3
1977,-6.261,147.567,58.9,6
1977,53.546,169.949,13.2,6.8
1977,33.131,140.927,58,6.1
1977,-60.952,-23.104,14.4,6.1
1977,-66.486,-82.449,29.5,6.2
1977,-24.727,-63.48,576.9,6.7
1977,5.078,126.532,44,6.1
1977,-41.748,174.383,40.5,6
1977,-24.911,-68.653,100,6.9
1977,-3.588,144.499,15,6.8
1977,-10.085,119.008,1.6,6.2
1977,-2.507,126.593,8.9,6.3
1976,48.79,-129.24,19.6,6.7
1976,28.291,130.666,28.4,6.4
1976,28.044,139.646,504.2,6.4
1976,-20.548,-68.874,74.4,7.6
1976,41.317,-125.771,0.3,6.7
1976,-19.547,-177.65,443.1,6.5
1976,39.083,44.03,9.2,7
1976,7.029,123.579,60,6
1976,-4.194,135.117,3.6,6.5
1976,-8.785,157.027,14.4,6.4
1976,-41.565,80.101,5,6.1
1976,39.474,117.742,23.2,6.3
1976,38.135,142.253,44.3,6.2
1976,8.504,126.369,68.2,6.8
1976,27.63,101.002,8.8,6.3
1976,-29.351,77.596,27.9,6.6
1976,-4.476,139.988,15,6.8
1976,-6.41,153.013,15.6,6.3
1976,-30.248,-177.328,44.1,6
1976,-30.267,-177.632,44,6.6
1976,32.483,104.183,6.6,6.4
1976,32.563,104.225,21.9,6.2
1976,-6.796,129.583,177.2,6.3
1976,37.711,29.0009,19.8,6.1
1976,7.259,122.959,20.4,7.1
1976,6.292,124.091,58.5,8
1976,32.75,104.089,11,6.7
1976,3.544,124.238,351.8,6.3
1976,-20.627,169.42,60.6,6.9
1976,-30.311,-177.807,51.5,6.4
1976,43.272,45.654,14.7,6.2
1976,-20.192,170.124,8.3,6.3
1976,39.722,118.36,17.9,7
1976,39.605,117.889,16.9,7.6
1976,4.94,118.255,8.6,6.2
1976,-21.907,-113.332,33,6.2
1976,24.753,98.644,4,6.1
1976,-4.182,152.799,62.6,6.6
1976,-8.228,114.773,25.7,6.5
1976,7.374,-78.07,17.2,7.3
1976,7.49,-78.247,5.9,6.8
1976,47.319,145.764,415.3,6
1976,-33.771,-177.818,57.2,6.1
1976,3.752,126.695,7.2,6.5
1976,-4.524,140.104,2.8,7.2
1976,3.437,96.254,15.3,7
1976,-17.941,65.347,12.1,6.4
1976,46.162,12.864,24,6.1
1976,0.535,134.744,17.4,6.4
1976,17.378,-100.691,56.3,6.4
1976,14.107,124.869,12.8,6.6
1976,-10.074,161.049,86.7,6.2
1976,-5.093,153.58,79.2,7.2
1976,24.348,98.623,10.2,6
1976,-41.601,-75.44,26.5,6
1976,24.52,98.502,7.8,6.7
1976,24.509,98.913,5.8,6.7
1976,-5.587,154.319,93.7,6
1976,-31.118,-177.602,37.6,6
1976,-60.453,154.368,10,6.3
1976,40.375,63.437,15.4,6.7
1976,-11.659,-74.418,17,6.8
1976,37.411,20.415,9.9,6.4
1976,-51.677,139.655,4.5,6.3
1976,46.387,13.271,17.6,6.5
1976,-29.845,-177.639,58.5,7.1
1976,-44.733,167.664,31.2,6.5
1976,-28.188,-176.596,42,6.1
1976,28.714,52.128,24,6
1976,-17.751,-178.417,564.1,6.3
1976,-6.428,154.827,54,6
1976,0.847,-79.578,17.2,6.7
1976,40.22,63.8,5.3,6
1976,40.351,63.737,6.5,6.7
1976,-3.865,152.008,4.8,6.3
1976,3.908,-85.891,21.1,6.6
1976,-29.875,-177.695,28.4,7.1
1976,-6.253,154.795,52.2,6.1
1976,-10.645,165.123,47.3,6
1976,-14.783,167.217,100.3,6.9
1976,-8.232,121.438,30,6
1976,-3.356,145.235,22,6
1976,13.026,125.773,13.5,6.5
1976,15.298,-89.145,12.7,7.5
1976,-29.339,-176.461,30,6
1976,44.701,149.803,34.9,6
1976,-28.635,-177.425,78.5,6.2
1976,-7.504,119.886,612.8,6.6
1976,44.78,149.144,37.6,7.2
1976,-30.028,-176.799,25.7,6.1
1976,-28.617,-176.589,9.8,6.4
1976,-29.112,-177.396,35.8,7.9
1976,-29.212,-177.635,42.2,7.8
1976,66.236,-16.574,1.5,6.2
1976,-15.81,167.927,176.2,6.3
1976,51.566,159.268,29.8,6.1
1976,-13.288,-74.899,95,6
1976,-28.711,-177.426,49.2,7.3
1975,-56.826,-68.606,5.1,6.5
1975,-16.241,-172.364,15,7.7
1975,-4.082,142.149,113.2,6.4
1975,51.875,151.548,560.1,6.8
1975,5.273,95.8,15.1,6.2
1975,-14.923,-172.775,49.5,6.2
1975,52.578,-167.211,10.4,6.3
1975,10.532,145.97,12.6,6.6
1975,19.452,-155.034,2.1,7.5
1975,-9.114,156.715,4.5,6.1
1975,12.957,125.904,51.6,6
1975,13.85,144.811,108,7.1
1975,12.537,125.999,51.1,7.5
1975,-22.824,-70.367,37.7,6.3
1975,11.686,121.559,7,6.3
1975,11.675,121.662,15.6,6.1
1975,73.351,55.078,0,6.5
1975,-16.371,-177.4,1.6,6.5
1975,70.843,53.69,0,6.7
1975,-7.529,128.732,114,6.1
1975,-24.117,-175.256,51.4,6
1975,-24.906,-175.111,20.8,7.4
1975,-15.444,167.548,123,6
1975,0.866,-26.74,12.7,6.7
1975,-12.596,166.561,94.1,6
1975,30.386,66.347,1.4,6.4
1975,-22.126,126.721,33,6
1975,30.237,66.289,1.4,6.7
1975,-4.862,102.15,38.2,7
1975,-5.003,102.065,32.2,6
1975,-0.456,124.674,23.6,6.1
1975,-11.913,-14.512,21.6,6.1
1975,-20.494,-173.958,27.8,6.5
1975,-34.744,81.8,4,6.1
1975,38.513,40.764,39.1,6.7
1975,54.932,167.872,29.8,6.6
1975,-22.738,-66.626,208.9,6.1
1975,-2.434,146.105,15,6.3
1975,53.353,-161.46,23.5,6
1975,-9.977,123.822,3.5,6.1
1975,-7.199,155.732,50.1,6.1
1975,-6.831,155.452,63,6.2
1975,-6.578,154.738,51.5,6.7
1975,-7.083,155.212,45.3,7.3
1975,-6.612,155.095,61.1,7.5
1975,-30.86,-177.342,30.7,6.1
1975,-30.75,-177.34,36.6,6.2
1975,-40.422,78.402,8.4,6.5
1975,29.359,-113.452,2.3,6.5
1975,38.731,130.086,555.8,7.1
1975,-2.7,147.389,33,6.2
1975,43.229,147.167,23.2,6.1
1975,-3.056,147.996,5.4,6.5
1975,43.701,147.847,5.9,6.2
1975,43.583,147.856,32.2,6
1975,43.487,147.691,6,6.4
1975,43.128,147.651,31.3,7
1975,-50.464,139.516,14.3,6.1
1975,0.758,122.592,65.2,6
1975,35.971,-17.646,4.2,7.9
1975,22.747,122.568,17.4,6.8
1975,-20.907,-173.876,3.9,6
1975,1.025,126.031,21.6,6.3
1975,-38.214,-73.001,29.5,7.7
1975,33.086,92.87,15,6.1
1975,35.813,79.923,4.3,6.3
1975,16.449,-98.84,17.1,6.2
1975,33.141,131.259,7,6.1
1975,-36.378,-98.926,11.1,6.2
1975,71.47,-10.461,7,6.5
1975,-50.977,139.13,3.7,6.3
1975,-4.064,152.757,133.8,6.1
1975,52.256,159.901,33,6.2
1975,52.193,160.018,28.5,6.2
1975,10.133,-75.648,46.4,6.1
1975,10.065,-69.666,23,6.1
1975,42.012,-112.475,4.8,6
1975,40.424,26.143,3.6,6.7
1975,22.685,122.788,16.5,6.6
1975,-4.272,-77.001,121.4,6.2
1975,-2.475,138.377,30.6,6
1975,-21.786,170.628,76.8,6
1975,-29.912,-71.395,30.8,6.9
1975,27.484,56.225,21.4,6.1
1975,-2.406,126.093,18.4,6.6
1975,84.964,98.483,10.9,6
1975,-25.074,-178.833,373.6,6.9
1975,51.324,-179.405,48.6,6.5
1975,-7.233,149.571,16.2,6.4
1975,40.665,122.646,15.8,7
1975,53.033,173.594,13.1,7.1
1975,7.154,-77.763,33.3,6.5
1975,32.375,78.49,2.6,6.8
1975,29.408,101.741,33.8,6
1975,-4.943,130.021,15.2,6.5
1975,-33.548,-177.843,7.6,6
1974,14.126,-91.824,39,6.1
1974,35.025,72.901,13,6.2
1974,-2.312,98.917,23.7,6.8
1974,-14.568,-174.931,15,6.1
1974,-7.716,-74.405,160,6
1974,0.505,97.852,44.8,6.9
1974,-4.989,129.918,13.4,6.5
1974,30.68,138.357,424,7.1
1974,-6.1,154.159,49,6.1
1974,-15.153,167.226,68.1,6.2
1974,-3.161,150.668,6,6.1
1974,-15.92,-178.434,32.7,6.1
1974,-6.492,105.332,65.3,6.1
1974,-12.526,-77.633,7.2,7.1
1974,-6.972,129.493,158.5,6.3
1974,-15.447,167.176,36,6.3
1974,-8.446,154.142,35.1,7.1
1974,-17.985,-178.453,588,6.2
1974,52.598,-32.036,28.1,6.9
1974,40.588,143.579,16,6
1974,-60.806,154.004,10,6.1
1974,41.075,143.077,43.4,6.8
1974,44.721,150.011,53.8,6.4
1974,17.349,-61.976,21.3,6.9
1974,-58.299,-27.371,33,6
1974,-12.253,-77.523,35.8,8.1
1974,43.181,146.538,28.7,6.9
1974,33.671,141.145,51.7,6.1
1974,-0.296,12.758,2.7,6.2
1974,-23.672,-175.837,29.5,6.3
1974,-9.818,108.328,14.8,6.5
1974,-38.432,-73.462,8.7,7.1
1974,-15.912,-179.373,46,6.3
1974,-16.038,-179.123,47.8,6.1
1974,39.507,73.633,5.2,6.1
1974,39.377,73.8,2.8,7.1
1974,24.557,122.639,10.1,6
1974,56.632,-152.265,33,6
1974,56.466,-152.23,3.2,6.3
1974,56.492,-152.382,15,6.1
1974,36.369,70.734,210.2,7.1
1974,46.107,153.028,20.3,6
1974,46.329,153.262,10.2,6.3
1974,7.737,-77.63,3,7.2
1974,36.425,141.138,44.7,6
1974,45.185,93.938,15.8,7.3
1974,-29.224,-175.963,36.7,6.6
1974,-29.152,-175.817,3.7,7.4
1974,33.807,139.234,23.9,6.1
1974,-26.029,84.194,20.4,6.6
1974,-33.416,56.875,33,6.6
1974,10.51,-63.43,8.1,6.1
1974,-15.447,-175.283,45.3,6
1974,-15.945,-174.986,275.4,6.1
1974,27.529,-111.041,19.2,6.3
1974,-17.616,167.491,7,6.2
1974,-17.68,167.874,2.3,6
1974,49.998,156.159,58.3,6.5
1974,1.865,126.387,29.9,6
1974,28.181,103.994,9.9,6.8
1974,-4.36,-102.09,22.2,6
1974,34.571,138.77,11.9,7
1974,-16.654,-177.344,15,6
1974,55.12,-160.443,40,6
1974,-21.892,173.882,14.6,6.1
1974,-24.02,179.955,519.8,7
1974,-14.941,-172.783,33.3,6
1974,-7.474,156.204,50.8,6.5
1974,-6.394,129.027,1.6,6.3
1974,-20.076,169.815,28.9,6.1
1974,35.592,140.624,52.1,6
1974,9.347,-84.109,56.2,6.2
1974,-36.749,177.097,2.7,6.2
1974,33.168,136.953,388.9,6.6
1974,14.024,122.129,18.7,6.1
